ID,PreferredFoot,Height,Weight
220997,Right,177,72
204104,Right,196,92
208968,Right,184,86
221768,Right,187,80
210437,Right,185,79
217606,Left,168,68
210182,Right,185,71
261637,Left,179,72
241157,Left,181,72
239365,Right,188,85
234501,Right,189,77
228869,Right,176,73
217093,Right,173,71
254212,Right,177,71
222024,Right,192,82
162052,Right,192,88
263172,Right,176,68
258819,Right,170,67
243459,Right,188,84
235267,Left,187,66
210691,Left,180,72
232520,Right,181,72
229704,Right,183,76
258289,Left,180,76
225266,Left,180,68
221847,Left,182,73
200845,Right,180,84
252807,Right,179,75
242568,Right,169,65
243080,Right,184,74
199049,Right,192,85
211594,Left,180,73
211850,Left,179,81
221322,Right,191,80
241034,Left,175,72
214923,Left,176,74
219275,Right,187,76
229259,Right,189,86
231307,Left,175,75
232843,Right,172,70
200844,Right,180,72
232076,Right,181,78
234636,Left,189,76
237964,Left,185,73
186508,Right,183,75
254604,Right,175,75
246407,Right,174,65
224391,Right,186,82
205447,Right,178,76
190852,Right,175,73
204931,Right,190,67
229507,Right,191,81
184707,Right,193,75
215684,Right,171,75
229508,Right,182,77
234372,Right,173,70
239492,Right,180,70
241540,Right,178,73
257924,Left,184,74
187782,Right,175,68
258692,Left,172,68
235141,Right,192,84
140422,Right,180,74
215430,Right,178,70
215686,Right,182,79
226438,Left,183,75
228230,Right,180,75
231814,Right,180,66
189836,Left,175,70
202125,Right,193,95
257154,Right,176,75
209805,Right,180,80
222611,Right,171,67
241044,Right,190,78
242068,Left,196,88
253844,Left,185,75
223125,Right,194,85
225685,Right,174,68
228757,Right,183,79
245653,Right,184,80
248213,Right,185,75
193173,Right,183,76
199830,Left,190,70
221846,Right,179,71
222870,Left,175,72
223638,Left,189,81
233878,Right,178,72
234902,Right,183,80
237718,Left,178,64
253846,Right,184,78
258710,Right,186,87
216467,Left,165,60
264595,Right,191,87
253842,Right,184,70
246158,Right,185,81
214413,Right,175,68
215693,Right,190,85
262286,Right,191,84
199566,Left,174,69
207502,Left,183,74
213646,Left,196,98
234382,Left,180,68
236174,Right,182,75
251790,Right,174,68
244626,Right,172,68
224770,Left,175,66
246415,Left,187,78
240528,Left,183,68
241040,Right,183,76
256912,Right,181,76
251281,Right,185,72
205202,Right,186,80
244114,Right,191,82
202115,Left,178,72
235906,Right,192,78
243698,Right,184,78
241659,Right,182,78
216823,Right,196,88
229367,Right,185,91
236279,Right,191,82
173815,Right,193,89
240119,Right,174,61
254711,Right,179,75
248056,Left,174,79
258040,Right,182,73
232697,Right,172,65
236281,Left,174,76
238329,Right,186,75
239353,Right,177,74
246265,Right,174,74
190457,Right,185,84
260089,Right,181,78
208122,Left,181,78
192250,Left,191,87
260090,Right,169,65
262138,Left,184,73
260086,Right,182,74
256502,Right,175,67
243702,Right,184,71
215028,Right,167,68
255218,Right,181,75
259570,Right,168,61
241139,Right,189,75
251635,Left,179,74
254707,Right,173,73
196339,Left,182,76
205044,Right,179,68
212980,Right,190,88
215540,Right,187,82
239606,Left,175,70
229620,Right,176,74
178421,Left,179,70
246005,Left,180,78
248821,Right,183,73
188917,Left,183,77
204278,Right,179,76
210422,Right,191,81
229878,Left,174,77
225531,Left,188,74
243963,Right,181,73
203138,Right,178,74
259067,Right,188,76
253053,Right,175,76
258173,Right,179,70
203902,Right,169,60
231550,Right,180,70
246910,Left,175,71
252030,Right,186,79
237695,Left,193,74
239999,Right,189,76
240511,Left,178,67
252799,Right,193,86
263808,Right,179,72
220544,Right,175,62
223104,Right,179,70
253568,Left,187,76
213377,Right,176,65
213889,Left,184,68
220545,Right,178,70
244097,Right,197,89
261249,Right,178,68
246909,Left,165,60
211581,Right,188,86
244348,Right,176,67
223997,Right,180,77
221692,Right,183,72
225532,Right,185,70
226044,Right,169,65
236028,Right,182,75
186876,Right,190,70
254204,Left,180,70
204541,Right,187,94
220669,Right,178,74
264446,Right,181,80
239740,Left,166,62
222206,Right,171,68
231678,Right,185,80
237310,Left,181,71
242686,Right,181,72
245758,Right,181,84
226815,Left,178,68
239739,Right,180,71
263804,Right,180,74
229378,Left,172,75
244676,Right,187,87
252929,Right,178,75
210715,Right,186,73
227866,Left,185,90
216346,Right,182,75
213274,Right,183,83
190489,Right,177,75
234521,Left,190,85
209177,Left,168,68
204825,Right,186,74
203569,Right,176,75
248112,Left,180,73
231728,Right,182,76
156464,Left,191,82
203824,Right,192,78
258095,Left,180,65
234799,Right,180,68
224558,Right,185,83
219694,Right,188,80
213294,Left,182,72
199470,Left,181,77
196910,Right,187,81
241946,Right,188,84
220187,Right,169,64
240941,Right,179,66
236315,Right,188,70
246047,Right,183,72
236831,Left,199,90
235807,Right,183,72
231455,Right,171,67
231199,Right,191,81
220191,Right,193,86
247582,Right,165,66
168990,Right,183,83
224542,Right,179,78
224286,Left,183,77
202014,Right,186,80
248861,Left,175,66
247069,Right,192,88
244509,Left,177,77
191260,Left,184,69
241436,Left,185,76
203292,Right,180,75
262428,Left,175,63
238363,Right,182,76
258093,Left,178,69
204333,Right,184,78
246190,Right,187,79
244521,Left,180,73
235049,Left,172,63
234281,Right,175,70
213801,Right,170,70
261160,Right,187,82
231720,Right,194,90
229416,Left,186,75
198952,Right,184,76
257319,Right,175,65
190247,Right,173,71
255015,Right,168,61
235303,Left,188,67
206631,Right,173,68
262439,Right,195,92
253990,Right,187,80
251686,Right,180,74
184614,Right,196,80
241190,Right,184,80
233254,Right,174,70
228646,Left,177,70
243241,Left,194,80
255273,Right,185,78
258092,Right,190,84
259881,Left,180,77
191532,Right,186,80
183596,Right,188,86
235820,Right,187,75
232748,Right,169,66
224556,Left,176,73
219948,Left,178,63
212481,Right,190,83
258603,Right,182,76
257579,Right,185,75
245035,Right,180,70
237867,Right,183,73
211499,Left,178,70
262699,Right,170,63
262443,Left,186,82
237098,Right,174,65
233514,Left,184,80
229930,Right,177,63
262442,Right,178,74
261161,Right,184,83
247071,Right,172,61
248351,Right,173,65
253983,Left,187,84
213368,Right,185,85
254327,Left,191,84
226679,Right,178,67
247414,Right,175,68
176246,Right,170,64
234358,Right,178,69
191861,Right,186,82
241269,Right,184,79
255860,Right,178,70
245364,Right,175,64
243572,Right,184,75
240500,Right,193,75
232308,Right,184,77
221812,Left,179,66
263028,Left,187,77
256883,Right,174,61
247411,Right,188,87
238963,Left,193,81
227443,Right,183,71
224115,Right,179,77
254583,Right,180,72
259704,Right,167,74
234784,Right,174,66
208505,Right,180,75
221358,Right,178,64
236923,Right,176,68
236667,Right,169,68
221819,Left,180,73
211067,Right,190,81
198011,Right,191,86
262267,Right,180,75
251770,Left,178,67
170362,Left,167,75
229498,Left,182,76
213626,Left,188,90
210042,Right,182,76
206202,Right,185,82
263290,Right,178,74
263034,Left,186,76
178297,Left,180,70
229753,Left,188,80
227961,Left,170,68
224633,Right,183,80
205939,Right,179,69
251762,Right,183,70
248434,Left,186,81
238450,Right,196,89
248099,Left,175,68
246563,Right,184,79
237347,Left,170,68
160035,Left,189,87
203043,Right,181,79
242722,Right,184,80
229154,Right,185,73
214818,Right,185,82
256545,Right,183,70
248097,Right,185,78
231713,Right,170,62
229409,Left,170,62
221985,Right,190,83
213281,Right,170,63
212513,Right,188,75
203809,Left,185,88
261152,Right,181,79
253472,Left,178,69
252192,Right,184,77
193059,Right,180,76
219684,Left,175,71
160292,Right,181,80
224624,Right,182,69
218738,Right,187,74
212338,Right,183,75
257649,Right,189,87
253809,Right,189,83
237169,Left,178,72
235633,Right,184,74
262513,Right,180,75
242800,Right,181,71
252527,Right,182,74
252964,Right,183,78
241007,Left,185,75
230511,Left,177,72
223855,Right,180,74
263791,Right,181,83
255854,Left,184,77
255781,Right,175,68
232741,Right,167,64
255524,Left,186,81
157734,Right,195,88
223014,Right,190,75
219661,Left,184,78
257303,Right,191,84
237592,Right,180,79
247320,Right,179,72
253464,Right,182,65
192792,Right,187,89
254719,Right,180,78
228863,Right,173,69
257621,Right,178,68
236629,Left,183,78
240212,Right,197,90
235860,Left,196,85
234836,Right,180,75
199508,Right,186,79
198740,Left,170,72
197716,Right,188,78
196948,Right,175,68
248147,Right,184,74
236627,Left,182,67
235347,Left,185,70
233043,Right,181,82
220184,Right,171,61
252183,Right,180,72
246547,Right,180,72
243735,Right,190,77
254739,Left,175,75
221972,Right,191,87
230676,Right,190,76
165908,Right,181,79
237332,Right,176,72
239892,Left,173,65
246548,Right,164,53
261652,Right,185,76
262165,Right,179,72
202517,Right,191,78
239125,Right,180,70
244757,Right,175,72
181013,Right,175,79
247061,Right,177,73
251669,Right,184,71
254741,Right,175,76
228887,Right,195,88
237335,Left,179,71
237591,Left,189,85
225875,Right,178,76
253522,Right,170,60
247122,Right,185,71
214354,Right,180,75
253772,Right,175,75
243276,Left,175,70
231500,Left,180,75
247883,Right,180,68
172619,Left,183,84
236875,Left,188,80
225355,Right,177,74
219467,Right,180,68
188490,Right,178,69
252490,Right,165,61
244810,Right,195,84
239690,Right,182,78
226122,Right,191,78
216394,Right,166,68
203850,Right,183,79
262474,Right,190,79
258889,Right,183,75
258121,Left,163,68
237385,Right,180,73
200781,Right,185,72
238925,Right,178,72
241485,Left,175,68
223823,Right,186,86
204626,Left,180,73
202322,Right,183,82
255313,Left,173,72
237393,Right,172,66
212817,Right,186,76
211793,Right,195,85
242512,Left,185,83
239952,Right,190,75
219471,Right,191,76
241741,Right,175,66
193358,Right,173,72
255310,Right,181,73
184142,Right,182,80
182094,Right,183,76
240974,Right,174,63
227150,Right,187,81
138830,Left,183,86
254029,Right,178,74
253715,Left,167,60
244755,Left,190,84
221709,Right,173,71
229849,Right,173,63
222937,Right,175,75
255448,Right,175,69
242648,Right,178,70
236248,Right,174,72
222168,Left,186,82
212440,Right,174,58
248023,Left,184,81
246231,Right,170,60
245719,Right,189,86
224983,Right,180,74
158167,Right,182,82
246230,Right,185,75
244438,Right,178,73
202966,Left,184,79
259797,Right,175,67
247509,Right,178,82
233173,Left,171,66
212693,Right,190,85
253396,Right,184,72
226265,Right,173,70
231897,Right,180,76
202259,Right,186,80
176345,Right,184,85
225757,Left,185,70
251356,Right,189,82
241884,Left,182,75
240860,Left,162,60
232412,Right,178,76
226524,Right,193,86
202204,Right,180,74
256731,Left,187,90
254427,Right,172,66
240603,Right,175,68
238043,Right,174,70
235995,Left,184,74
224475,Left,187,81
220635,Left,173,62
264667,Left,180,78
262619,Right,182,79
228058,Right,191,83
261081,Right,175,71
258777,Right,185,78
175316,Left,170,67
239316,Right,180,75
172756,Right,189,93
222420,Right,178,73
221711,Right,178,72
239119,Left,178,73
263952,Left,189,82
205072,Right,185,74
228624,Right,181,68
240912,Left,181,78
192528,Right,195,88
259088,Right,197,85
261648,Right,173,68
224017,Right,187,77
232465,Right,169,64
234513,Left,188,78
246289,Right,171,67
186385,Right,175,75
200210,Right,182,78
208914,Right,185,76
241938,Left,178,68
254994,Right,190,82
197907,Right,174,73
220943,Right,183,78
260622,Right,186,74
110606,Right,188,94
244946,Right,177,70
221652,Right,186,67
209364,Left,174,69
207828,Right,186,75
244435,Right,176,70
243155,Right,183,70
242643,Right,185,83
240595,Right,186,72
258770,Right,169,55
221906,Right,188,83
229646,Right,191,89
221394,Right,178,76
259281,Right,178,73
244945,Right,188,87
232657,Right,182,79
250893,Right,180,67
262158,Right,183,78
222222,Left,179,74
228366,Left,188,70
244398,Left,170,75
207660,Right,186,85
242623,Right,185,75
245351,Left,175,76
258412,Right,188,84
253292,Left,183,78
237420,Right,180,82
209004,Right,175,74
258923,Left,173,66
228715,Left,185,79
253034,Right,189,81
239210,Right,186,80
223082,Left,195,81
200298,Right,182,82
251497,Right,187,87
245865,Right,191,84
239721,Right,187,79
224361,Right,176,74
211817,Right,184,79
205929,Right,180,75
255592,Right,170,61
252008,Right,179,75
159080,Right,170,68
213864,Right,183,75
209256,Right,193,83
197480,Right,185,85
255591,Right,177,65
211053,Right,189,79
230509,Right,176,72
233581,Left,174,72
259584,Left,179,79
195480,Right,183,71
256408,Right,181,74
251032,Left,181,73
245400,Right,184,80
242840,Left,191,81
217088,Right,185,80
221696,Right,175,77
235520,Right,185,70
253952,Right,169,59
258560,Right,191,80
260282,Left,170,65
257645,Right,188,86
242362,Left,185,80
261561,Left,175,72
200449,Right,183,87
259769,Right,189,87
244921,Right,178,75
237497,Right,173,71
220089,Right,188,79
229742,Right,185,78
225134,Right,191,70
262510,Right,172,68
247911,Right,177,75
242279,Left,180,71
232372,Right,175,73
242023,Left,166,62
240312,Right,184,79
262584,Left,181,76
192439,Right,183,69
244919,Right,190,78
238519,Left,178,77
238263,Right,190,83
234167,Left,185,76
233655,Left,181,68
229815,Right,187,83
206263,Left,186,76
201911,Right,187,72
198839,Right,174,70
198071,Right,176,70
193206,Right,181,80
254902,Right,170,62
215990,Left,186,72
210870,Right,172,76
248245,Right,184,70
229557,Left,168,63
208309,Right,184,77
251572,Left,175,65
179636,Right,170,67
242612,Right,171,68
254136,Left,174,69
257121,Left,170,65
259937,Right,181,70
243044,Right,175,80
236903,Left,175,72
162407,Left,184,81
205159,Right,185,75
247910,Right,177,74
232550,Left,189,85
259941,Right,177,76
254565,Right,172,71
244837,Right,173,65
229733,Right,195,92
209253,Right,178,74
171364,Left,170,75
213090,Right,177,72
235108,Right,175,71
222820,Right,187,78
228707,Right,180,76
224611,Right,185,71
156259,Right,183,82
221539,Right,181,82
208739,Right,175,70
204131,Right,179,76
253538,Right,185,75
221538,Right,185,84
261016,Left,177,76
199321,Right,206,102
212377,Right,177,75
233369,Left,170,73
238784,Right,184,81
227520,Right,190,85
204992,Right,176,69
257727,Right,172,69
246434,Left,182,78
240319,Right,183,74
225983,Left,183,79
224447,Right,178,74
223679,Right,186,77
216255,Right,178,76
213695,Left,191,80
200895,Left,182,72
264639,Right,175,73
198335,Left,172,70
257470,Right,180,70
262334,Right,168,63
187069,Left,170,68
248765,Right,182,72
243133,Right,184,80
237757,Right,191,81
236989,Right,185,88
223933,Right,197,87
208573,Right,187,81
248000,Right,182,82
254912,Left,173,68
221633,Right,187,80
231107,Right,189,75
258210,Right,186,78
254626,Right,177,64
253858,Left,176,70
253346,Right,172,72
253090,Right,188,83
240068,Right,174,68
222660,Right,183,80
212932,Right,170,69
240067,Right,173,68
171971,Left,183,82
225731,Right,196,75
232897,Right,177,66
223427,Right,184,76
207811,Right,175,62
258498,Right,193,75
192450,Right,185,80
244162,Right,185,72
243650,Left,188,82
212418,Right,191,75
208834,Right,184,77
206274,Right,178,70
242369,Right,173,65
262333,Left,175,72
251068,Left,176,72
206524,Right,180,70
262042,Left,193,87
220573,Left,170,65
204701,Right,173,65
214940,Right,183,72
251291,Left,188,77
247963,Right,191,86
239259,Right,187,91
238235,Right,174,72
234651,Right,178,72
228763,Right,182,80
223899,Right,183,80
244634,Right,188,85
254877,Right,165,66
243354,Right,185,76
234650,Left,174,75
231322,Left,178,70
200346,Left,189,89
253593,Right,186,75
251289,Right,186,80
243353,Right,163,61
242841,Left,175,63
242073,Right,193,87
238489,Right,186,81
252573,Left,184,70
208030,Right,193,84
252859,Left,181,75
257185,Left,183,75
248507,Right,184,74
245691,Left,172,66
232379,Right,173,64
204219,Right,187,80
263099,Left,181,76
233378,Left,183,73
230306,Left,185,77
212130,Right,189,83
211362,Right,185,80
260513,Right,178,69
251041,Left,175,70
219806,Right,193,84
237217,Right,178,77
233121,Right,177,79
156321,Right,178,110
255136,Left,185,79
